
26400 5.8e-05
26500 5.9e-05
26600 6.1e-05
26700 6e-05
26800 6.2e-05
26900 8.1e-05
27000 6e-05
27100 7.7e-05
27200 6.1e-05
27300 8.4e-05
27400 8.1e-05
27500 6.2e-05
27600 6.4e-05
27700 6.4e-05
27800 6.4e-05
27900 6.4e-05
28000 6.4e-05
28100 6.4e-05
28200 6.5e-05
28300 7.3e-05
28400 6.3e-05
28500 6.5e-05
28600 8e-05
28700 8.1e-05
28800 8.2e-05
28900 0.000113
29000 7.4e-05
29100 6.5e-05
29200 6.7e-05
29300 6.7e-05
29400 6.7e-05
29500 6.8e-05
29600 0.000104
29700 8.4e-05
29800 8.3e-05
29900 8.6e-05
30000 6.8e-05
